"","CRUISE","VESSEL","SPN","POT_ID","BUOY","LAT_DD","LON_DD","DATE_HAUL","TIME_HAUL","SOAK_TIME","DEPTH_F","SPECIES_CODE","SEX","LENGTH","WIDTH","SAMPLING_FACTOR","SHELL_CONDITION","EGG_COLOR","EGG_CONDITION","CLUTCH_SIZE","WEIGHT","DISEASE_CODE","DISEASE_DORSAL","DISEASE_VENTRAL","DISEASE_LEGS","CHELA_HEIGHT","MERUS_LENGTH","COMMENTS","NOTES"
"1155",202201,"Summer Bay",104,"E49","XX125",56.2185,-162.444333333333,"3/27/2023","10:06",36.5666666666667,39.3,69322,1,160.35,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,""
"1156",202201,"Summer Bay",104,"E49","XX125",56.2185,-162.444333333333,"3/27/2023","10:06",36.5666666666667,39.3,69322,1,142.81,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,""
"1157",202201,"Summer Bay",104,"E49","XX125",56.2185,-162.444333333333,"3/27/2023","10:06",36.5666666666667,39.3,69322,1,138.31,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,""
"1158",202201,"Summer Bay",104,"E49","XX125",56.2185,-162.444333333333,"3/27/2023","10:06",36.5666666666667,39.3,69322,1,136.18,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,""
"1159",202201,"Summer Bay",104,"E49","XX125",56.2185,-162.444333333333,"3/27/2023","10:06",36.5666666666667,39.3,69322,1,120.83,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,""
"1160",202201,"Summer Bay",104,"E49","XX125",56.2185,-162.444333333333,"3/27/2023","10:06",36.5666666666667,39.3,69322,1,143.5,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,""
"1161",202201,"Summer Bay",104,"E49","XX125",56.2185,-162.444333333333,"3/27/2023","10:06",36.5666666666667,39.3,69322,1,155.17,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,""
"1162",202201,"Summer Bay",104,"E49","XX125",56.2185,-162.444333333333,"3/27/2023","10:06",36.5666666666667,39.3,69322,1,124.2,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,""
"1163",202201,"Summer Bay",104,"E49","XX125",56.2185,-162.444333333333,"3/27/2023","10:06",36.5666666666667,39.3,69322,1,109.58,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,""
"1164",202201,"Summer Bay",104,"E49","XX125",56.2185,-162.444333333333,"3/27/2023","10:06",36.5666666666667,39.3,69322,1,124.43,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,""
"1165",202201,"Summer Bay",104,"E49","XX125",56.2185,-162.444333333333,"3/27/2023","10:06",36.5666666666667,39.3,69322,1,136.24,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,""
"1166",202201,"Summer Bay",104,"E49","XX125",56.2185,-162.444333333333,"3/27/2023","10:06",36.5666666666667,39.3,69322,1,98.44,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,""
"1167",202201,"Summer Bay",104,"E49","XX125",56.2185,-162.444333333333,"3/27/2023","10:06",36.5666666666667,39.3,69322,1,94.19,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,""
"1168",202201,"Summer Bay",104,"E49","XX125",56.2185,-162.444333333333,"3/27/2023","10:06",36.5666666666667,39.3,69322,2,96.92,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,""
"1169",202201,"Summer Bay",104,"E49","XX125",56.2185,-162.444333333333,"3/27/2023","10:06",36.5666666666667,39.3,69322,2,90.56,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,""
"1170",202201,"Summer Bay",104,"E49","XX125",56.2185,-162.444333333333,"3/27/2023","10:06",36.5666666666667,39.3,69322,2,94.44,NA,1,2,0,0,0,44,NA,NA,NA,NA,NA,NA,NA,""
"1171",202201,"Summer Bay",104,"E49","XX125",56.2185,-162.444333333333,"3/27/2023","10:06",36.5666666666667,39.3,69322,2,92.84,NA,1,2,0,0,0,44,NA,NA,NA,NA,NA,NA,NA,""
"1172",202201,"Summer Bay",104,"E49","XX125",56.2185,-162.444333333333,"3/27/2023","10:06",36.5666666666667,39.3,69322,2,90.64,NA,1,2,0,0,0,44,NA,NA,NA,NA,NA,NA,NA,""
"1173",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,132.74,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1174",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,124.73,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1175",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,128.5,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1176",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,131.58,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1177",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,104.59,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1178",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,121.43,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1179",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,132.81,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1180",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,159.09,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1181",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,109.09,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1182",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,112.36,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1183",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,116.27,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1184",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,101.71,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1185",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,161.44,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1186",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,131.57,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1187",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,125.61,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1188",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,102.09,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1189",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,126.12,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1190",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,113.79,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1191",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,137.2,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1192",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,168.96,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1193",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,116.73,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1194",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,137,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1195",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,143.49,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1196",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,138.36,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1197",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,148.75,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1198",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,118.38,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1199",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,154.55,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1200",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,111.51,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1201",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,145.33,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1202",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,138.77,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1203",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,118.66,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1204",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,142.42,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1205",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,153.01,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1206",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,107.59,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1207",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,144.35,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1208",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,153.53,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1209",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,118.14,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1210",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,129.86,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1211",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,131.96,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1212",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,125.18,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1213",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,111.31,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1214",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,155.47,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1215",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,149.81,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1216",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,129.93,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1217",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,151.31,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1218",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,110.68,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1219",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,114.26,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1220",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,129.31,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1221",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,114.17,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1222",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,129.54,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1223",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,120.28,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1224",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,105.11,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1225",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,111.08,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1226",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,97.27,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1227",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,130.58,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1228",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,154.53,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1229",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,146.01,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1230",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,159.36,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1231",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,134.04,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1232",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,120.26,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1233",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,125.03,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1234",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,105.04,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1235",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,106.69,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1236",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,129.4,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1237",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,139.45,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1238",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,150.62,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1239",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,131.84,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1240",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,109.93,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1241",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,90.98,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1242",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,135.19,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1243",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,124.24,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1244",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,122.78,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1245",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,112.25,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1246",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,117.01,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1247",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,152.54,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1248",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,114.32,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1249",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,131.55,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1250",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,156.14,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1251",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,113.35,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1252",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,122.27,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1253",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,154.4,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1254",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,123.13,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1255",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,112.03,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1256",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,122.92,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1257",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,151.08,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1258",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,107.85,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1259",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,99.37,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1260",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,99.51,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1261",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,95.5,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1262",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,117.94,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1263",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,119.93,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1264",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,1,121.65,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1265",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,2,97.55,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1266",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,2,102.13,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1267",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,2,104.65,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1268",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,2,101.37,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1269",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,2,98.49,NA,1,2,0,0,0,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1270",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,2,143.32,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1271",202201,"Summer Bay",105,"E50","XXZ5",56.187,-162.445,"3/27/2023","10:25",36.55,40.4,69322,2,120.19,NA,1,2,2,2,6,44,NA,NA,NA,NA,NA,NA,NA,"ADFG_B_253"
"1272",202201,"Summer Bay",106,"E51","XXZ14",56.1535,-162.4455,"3/27/2023","10:44",36.4833333333333,37.1,69322,1,87.64,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,""
"1273",202201,"Summer Bay",106,"E51","XXZ14",56.1535,-162.4455,"3/27/2023","10:44",36.4833333333333,37.1,69322,1,131.62,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,""
"1274",202201,"Summer Bay",106,"E51","XXZ14",56.1535,-162.4455,"3/27/2023","10:44",36.4833333333333,37.1,69322,1,143.94,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,""
